Ticket Created Date,Ticket Last Updated Date,Ticket,Ticket Company Name,Event,Price,Tags,Order Created Date,Order Completed Date,Event Month,Ticket Gender Guess,Ticket Email Digest
2015-08-26 16:26:38 UTC,2015-08-26 16:26:38 UTC,Attendee (Student Sponsor),,WaffleJS (September),20.00,,2015-08-26 16:25:05 UTC,2015-08-26 16:26:38 UTC,Sep,,28
2015-08-26 16:26:38 UTC,2015-09-03 01:44:56 UTC,Attendee (Regular),NodeSource,WaffleJS (September),10.00,,2015-08-26 16:25:05 UTC,2015-08-26 16:26:38 UTC,Sep,M,34
2015-08-26 16:35:35 UTC,2015-09-03 02:19:34 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-26 16:34:46 UTC,2015-08-26 16:35:35 UTC,Sep,M,77
2015-08-26 17:07:58 UTC,2015-08-26 17:07:58 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-26 17:07:30 UTC,2015-08-26 17:07:58 UTC,Sep,F,569
2015-08-26 17:14:12 UTC,2015-09-03 02:43:46 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-26 17:13:49 UTC,2015-08-26 17:14:12 UTC,Sep,F,194
2015-08-26 17:39:03 UTC,2015-09-03 01:59:14 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-26 17:38:10 UTC,2015-08-26 17:39:03 UTC,Sep,F,295
2015-08-26 19:04:25 UTC,2015-09-03 02:16:37 UTC,Attendee (Early Bird),,WaffleJS (September),0.00,Student,2015-08-26 19:04:25 UTC,2015-08-26 19:04:25 UTC,Sep,F,570
2015-08-26 19:04:46 UTC,2015-09-03 02:35:50 UTC,Attendee (Early Bird),,WaffleJS (September),0.00,Student,2015-08-26 19:04:46 UTC,2015-08-26 19:04:46 UTC,Sep,,571
2015-08-26 21:21:35 UTC,2015-09-03 01:36:38 UTC,Attendee (Student Sponsor),,WaffleJS (September),20.00,,2015-08-26 21:20:59 UTC,2015-08-26 21:21:35 UTC,Sep,M,232
2015-08-26 21:23:24 UTC,2015-09-03 01:55:58 UTC,Attendee (Regular),,WaffleJS (September),9.00,,2015-08-26 21:23:00 UTC,2015-08-26 21:23:24 UTC,Sep,M,573
2015-08-26 21:23:24 UTC,2015-09-03 02:14:11 UTC,Attendee (Regular),,WaffleJS (September),9.00,,2015-08-26 21:23:00 UTC,2015-08-26 21:23:24 UTC,Sep,,572
2015-08-26 21:35:41 UTC,2015-08-31 17:32:02 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-26 21:33:50 UTC,2015-08-26 21:35:41 UTC,Sep,M,575
2015-08-26 21:35:41 UTC,2015-09-03 01:51:12 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-26 21:33:50 UTC,2015-08-26 21:35:41 UTC,Sep,M,578
2015-08-26 21:35:41 UTC,2015-09-03 01:51:47 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-26 21:33:50 UTC,2015-08-26 21:35:41 UTC,Sep,F,574
2015-08-26 21:35:41 UTC,2015-09-03 01:52:19 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-26 21:33:50 UTC,2015-08-26 21:35:41 UTC,Sep,F,577
2015-08-26 21:35:41 UTC,2015-09-03 02:04:40 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-26 21:33:50 UTC,2015-08-26 21:35:41 UTC,Sep,M,576
2015-08-26 21:35:47 UTC,2015-09-03 01:51:58 UTC,Attendee (Early Bird),Crunchyroll,WaffleJS (September),0.00,sponsor,2015-08-26 21:35:47 UTC,2015-08-26 21:35:47 UTC,Sep,F,579
2015-08-26 21:36:17 UTC,2015-09-03 01:52:08 UTC,Attendee (Early Bird),Crunchyroll,WaffleJS (September),0.00,sponsor,2015-08-26 21:36:16 UTC,2015-08-26 21:36:17 UTC,Sep,M,579
2015-08-27 04:32:41 UTC,2015-08-27 04:32:41 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-27 04:32:17 UTC,2015-08-27 04:32:41 UTC,Sep,M,449
2015-08-27 20:29:11 UTC,2015-09-03 02:06:48 UTC,Attendee (Student Sponsor),,WaffleJS (September),20.00,,2015-08-27 20:28:30 UTC,2015-08-27 20:29:11 UTC,Sep,M,189
2015-08-27 20:35:00 UTC,2015-08-27 20:35:00 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-27 20:34:24 UTC,2015-08-27 20:35:00 UTC,Sep,M,26
2015-08-27 20:48:50 UTC,2015-09-03 01:58:31 UTC,Attendee (Regular),npm,WaffleJS (September),0.00,speaker,2015-08-27 20:48:50 UTC,2015-08-27 20:48:50 UTC,Sep,M,580
2015-08-27 20:57:13 UTC,2015-09-03 02:15:31 UTC,Attendee (Regular),Galvanize,WaffleJS (September),0.00,Student,2015-08-27 20:57:13 UTC,2015-08-27 20:57:13 UTC,Sep,F,581
2015-08-27 20:58:45 UTC,2015-09-03 02:26:22 UTC,Attendee (Regular),Galvanize,WaffleJS (September),0.00,Student,2015-08-27 20:58:44 UTC,2015-08-27 20:58:45 UTC,Sep,M,582
2015-08-27 22:30:06 UTC,2015-09-03 02:06:07 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-27 22:29:08 UTC,2015-08-27 22:30:06 UTC,Sep,M,253
2015-08-28 00:46:53 UTC,2015-09-03 02:06:38 UTC,Attendee (Regular),Medium,WaffleJS (September),10.00,,2015-08-28 00:45:24 UTC,2015-08-28 00:46:53 UTC,Sep,M,121
2015-08-28 12:15:21 UTC,2015-09-03 02:05:10 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-28 12:14:46 UTC,2015-08-28 12:15:22 UTC,Sep,M,71
2015-08-28 12:15:21 UTC,2015-09-03 02:29:33 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-28 12:14:46 UTC,2015-08-28 12:15:22 UTC,Sep,M,583
2015-08-28 12:15:22 UTC,2015-09-03 01:51:37 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-28 12:14:46 UTC,2015-08-28 12:15:22 UTC,Sep,,28
2015-08-28 12:15:22 UTC,2015-09-03 03:15:48 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-28 12:14:46 UTC,2015-08-28 12:15:22 UTC,Sep,M,584
2015-08-28 17:31:40 UTC,2015-09-03 02:00:50 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-28 17:30:07 UTC,2015-08-28 17:31:40 UTC,Sep,M,585
2015-08-28 17:39:32 UTC,2015-09-03 02:15:52 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-28 17:38:32 UTC,2015-08-28 17:39:32 UTC,Sep,M,586
2015-08-29 05:19:47 UTC,2015-09-03 01:45:50 UTC,Attendee (Regular),,WaffleJS (September),0.00,singer,2015-08-29 05:19:47 UTC,2015-08-29 05:19:47 UTC,Sep,M,587
2015-08-31 23:00:08 UTC,2015-09-03 02:12:35 UTC,Attendee (Student Sponsor),,WaffleJS (September),20.00,,2015-08-31 22:59:18 UTC,2015-08-31 23:00:08 UTC,Sep,,588
2015-09-01 22:37:33 UTC,2015-09-03 02:34:19 UTC,Attendee (Regular),Galvanize,WaffleJS (September),0.00,Student,2015-09-01 22:37:33 UTC,2015-09-01 22:37:33 UTC,Sep,F,452
2015-09-10 19:08:15 UTC,2015-10-08 02:23:17 UTC,Attendee (Early Bird),,WaffleJS (October),10.00,,2015-09-10 19:07:57 UTC,2015-09-10 19:08:15 UTC,Oct,M,449
2015-09-10 19:10:50 UTC,2015-09-10 19:11:03 UTC,Attendee (Early Bird),,WaffleJS (October),10.00,,2015-09-10 19:10:10 UTC,2015-09-10 19:10:50 UTC,Oct,M,14
2015-09-10 19:10:50 UTC,2015-09-10 19:11:08 UTC,Attendee (Early Bird),,WaffleJS (October),10.00,,2015-09-10 19:10:10 UTC,2015-09-10 19:10:50 UTC,Oct,,28
2015-09-10 19:32:18 UTC,2015-09-10 19:32:18 UTC,Attendee (Early Bird),,WaffleJS (October),10.00,,2015-09-10 19:31:39 UTC,2015-09-10 19:32:18 UTC,Oct,M,375
2015-09-10 19:34:11 UTC,2015-10-08 02:04:30 UTC,Attendee (Early Bird),Counsyl,WaffleJS (October),10.00,,2015-09-10 19:33:40 UTC,2015-09-10 19:34:11 UTC,Oct,F,37
2015-09-10 19:36:50 UTC,2015-10-08 01:53:18 UTC,Attendee (Student Sponsor),,WaffleJS (October),24.00,,2015-09-10 19:36:19 UTC,2015-09-10 19:36:50 UTC,Oct,M,450
2015-09-10 19:48:44 UTC,2015-09-10 19:48:44 UTC,Attendee (Early Bird),,WaffleJS (October),10.00,,2015-09-10 19:48:02 UTC,2015-09-10 19:48:44 UTC,Oct,M,6
2015-09-10 19:51:26 UTC,2015-10-08 02:03:39 UTC,Attendee (Early Bird),,WaffleJS (October),10.00,,2015-09-10 19:50:53 UTC,2015-09-10 19:51:26 UTC,Oct,M,451
2015-09-10 19:59:42 UTC,2015-10-08 02:49:57 UTC,Attendee (Early Bird),,WaffleJS (October),10.00,,2015-09-10 19:57:11 UTC,2015-09-10 19:59:42 UTC,Oct,F,452
2015-09-10 20:13:27 UTC,2015-10-08 01:48:37 UTC,Attendee (Early Bird),,WaffleJS (October),10.00,,2015-09-10 20:12:42 UTC,2015-09-10 20:13:27 UTC,Oct,M,77
2015-09-10 21:54:23 UTC,2015-09-10 21:54:23 UTC,Attendee (Early Bird),,WaffleJS (October),10.00,,2015-09-10 21:53:56 UTC,2015-09-10 21:54:23 UTC,Oct,M,453
2015-09-10 21:56:23 UTC,2015-10-08 01:48:16 UTC,Attendee (Early Bird),,WaffleJS (October),10.00,,2015-09-10 21:55:34 UTC,2015-09-10 21:56:23 UTC,Oct,M,131
2015-09-11 04:17:29 UTC,2015-10-08 02:15:14 UTC,Attendee (Early Bird),,WaffleJS (October),10.00,,2015-09-11 04:16:22 UTC,2015-09-11 04:17:29 UTC,Oct,F,167
2015-09-11 04:19:05 UTC,2015-09-11 04:19:05 UTC,Attendee (Regular Bird),,WaffleJS (October),12.00,,2015-09-11 04:18:40 UTC,2015-09-11 04:19:05 UTC,Oct,M,252
2015-09-12 03:00:08 UTC,2015-09-12 03:00:08 UTC,Attendee (Early Bird),,WaffleJS (October),10.00,,2015-09-12 02:59:11 UTC,2015-09-12 03:00:08 UTC,Oct,F,380
2015-09-12 21:33:25 UTC,2015-09-16 00:42:47 UTC,Free Ticket,,WaffleJS (October),10.00,talk submitter,2015-09-12 21:32:56 UTC,2015-09-12 21:33:25 UTC,Oct,M,165
2015-09-14 05:53:12 UTC,2015-10-08 02:05:15 UTC,Attendee (Early Bird),,WaffleJS (October),10.00,,2015-09-14 05:52:32 UTC,2015-09-14 05:53:12 UTC,Oct,F,408
2015-09-14 05:53:12 UTC,2015-10-08 02:05:21 UTC,Attendee (Early Bird),,WaffleJS (October),10.00,,2015-09-14 05:52:32 UTC,2015-09-14 05:53:12 UTC,Oct,M,407
2015-09-14 16:47:53 UTC,2015-10-08 02:04:52 UTC,Attendee (Early Bird),,WaffleJS (October),10.00,,2015-09-14 16:46:17 UTC,2015-09-14 16:47:53 UTC,Oct,M,454
2015-09-15 00:55:23 UTC,2015-09-15 00:55:23 UTC,Attendee (Student Sponsor),,WaffleJS (October),24.00,,2015-09-15 00:54:45 UTC,2015-09-15 00:55:23 UTC,Oct,M,29
2015-09-15 01:28:15 UTC,2015-10-08 02:12:17 UTC,Attendee (Early Bird),,WaffleJS (October),10.00,,2015-09-15 01:26:14 UTC,2015-09-15 01:28:16 UTC,Oct,M,16
2015-09-15 03:42:03 UTC,2015-10-08 02:12:11 UTC,Attendee (Early Bird),,WaffleJS (October),10.00,,2015-09-15 03:37:15 UTC,2015-09-15 03:42:03 UTC,Oct,M,166
2015-09-15 04:56:40 UTC,2015-10-08 01:58:41 UTC,Free Ticket,,WaffleJS (October),0.00,speaker,2015-09-15 04:56:39 UTC,2015-09-15 04:56:40 UTC,Oct,F,455
2015-09-15 04:57:47 UTC,2015-10-08 02:27:28 UTC,Free Ticket,,WaffleJS (October),0.00,speaker,2015-09-15 04:57:47 UTC,2015-09-15 04:57:47 UTC,Oct,M,456
2015-09-15 04:58:41 UTC,2015-10-08 02:14:11 UTC,Free Ticket,,WaffleJS (October),0.00,speaker,2015-09-15 04:58:40 UTC,2015-09-15 04:58:41 UTC,Oct,F,457
2015-09-15 05:00:01 UTC,2015-10-08 01:57:36 UTC,Free Ticket,,WaffleJS (October),0.00,speaker,2015-09-15 05:00:01 UTC,2015-09-15 05:00:01 UTC,Oct,F,28
2015-09-15 05:04:19 UTC,2015-10-08 01:47:40 UTC,Attendee (Early Bird),,WaffleJS (October),9.00,,2015-09-15 05:03:43 UTC,2015-09-15 05:04:19 UTC,Oct,M,133
2015-09-15 06:04:49 UTC,2015-10-08 02:47:16 UTC,Free Ticket,,WaffleJS (October),0.00,speaker,2015-09-15 06:04:48 UTC,2015-09-15 06:04:49 UTC,Oct,M,28
2015-09-15 07:59:49 UTC,2015-09-15 07:59:49 UTC,Attendee (Early Bird),Karmic Labs,WaffleJS (October),10.00,,2015-09-15 07:58:51 UTC,2015-09-15 07:59:49 UTC,Oct,F,458
2015-09-15 16:54:40 UTC,2015-09-15 16:54:40 UTC,Attendee (Student),Hackbright Academy,WaffleJS (October),0.00,,2015-09-15 16:54:03 UTC,2015-09-15 16:54:40 UTC,Oct,F,303
2015-09-15 17:34:33 UTC,2015-10-08 02:32:10 UTC,Attendee (Early Bird),,WaffleJS (October),10.00,,2015-09-15 17:33:57 UTC,2015-09-15 17:34:33 UTC,Oct,F,459
2015-09-15 17:34:33 UTC,2015-10-08 03:01:21 UTC,Attendee (Early Bird),,WaffleJS (October),10.00,,2015-09-15 17:33:57 UTC,2015-09-15 17:34:33 UTC,Oct,M,460
2015-09-15 18:43:22 UTC,2015-10-08 02:16:41 UTC,Attendee (Early Bird),,WaffleJS (October),9.00,,2015-09-15 18:42:35 UTC,2015-09-15 18:43:23 UTC,Oct,M,461
2015-09-15 22:26:54 UTC,2015-09-15 22:26:55 UTC,Free Ticket,,WaffleJS (October),0.00,talk submitter,2015-09-15 22:26:54 UTC,2015-09-15 22:26:55 UTC,Oct,M,66
2015-09-15 22:31:57 UTC,2015-10-08 02:04:25 UTC,Free Ticket,,WaffleJS (October),0.00,talk submitter,2015-09-15 22:31:57 UTC,2015-09-15 22:31:57 UTC,Oct,M,462
2015-09-15 22:33:55 UTC,2015-09-15 22:33:56 UTC,Free Ticket,,WaffleJS (October),0.00,talk submitter,2015-09-15 22:33:55 UTC,2015-09-15 22:33:56 UTC,Oct,M,463
2015-09-15 23:37:47 UTC,2015-10-08 02:46:21 UTC,Free Ticket,,WaffleJS (October),10.00,talk submitter,2015-09-15 23:36:39 UTC,2015-09-15 23:37:47 UTC,Oct,M,414
2015-09-16 00:56:48 UTC,2015-09-16 00:56:48 UTC,Attendee (Early Bird),,WaffleJS (October),9.00,,2015-09-16 00:56:33 UTC,2015-09-16 00:56:48 UTC,Oct,,464
2015-09-16 01:43:59 UTC,2015-10-08 02:27:01 UTC,Attendee (Early Bird),,WaffleJS (October),10.00,,2015-09-16 01:43:20 UTC,2015-09-16 01:43:59 UTC,Oct,F,4
2015-09-16 23:01:50 UTC,2015-10-08 01:33:24 UTC,Attendee (Regular Bird),,WaffleJS (October),10.00,performer,2015-09-16 23:01:14 UTC,2015-09-16 23:01:50 UTC,Oct,M,22
2015-09-16 23:04:38 UTC,2015-09-16 23:04:38 UTC,Attendee (Student Sponsor),,WaffleJS (October),24.00,,2015-09-16 23:03:35 UTC,2015-09-16 23:04:38 UTC,Oct,M,34
2015-09-16 23:31:24 UTC,2015-10-08 02:05:37 UTC,Attendee (Early Bird),,WaffleJS (October),10.00,,2015-09-16 23:30:57 UTC,2015-09-16 23:31:24 UTC,Oct,F,154
2015-09-16 23:31:24 UTC,2015-10-08 02:05:48 UTC,Attendee (Early Bird),,WaffleJS (October),10.00,,2015-09-16 23:30:57 UTC,2015-09-16 23:31:24 UTC,Oct,F,465
2015-09-17 00:03:32 UTC,2015-09-17 00:05:51 UTC,Attendee (Regular Bird),,WaffleJS (October),12.00,,2015-09-17 00:00:20 UTC,2015-09-17 00:03:32 UTC,Oct,F,402
2015-09-17 00:03:32 UTC,2015-10-08 02:17:15 UTC,Attendee (Regular Bird),,WaffleJS (October),12.00,,2015-09-17 00:00:20 UTC,2015-09-17 00:03:32 UTC,Oct,,402
2015-09-17 00:41:38 UTC,2015-10-08 02:16:11 UTC,Attendee (Early Bird),,WaffleJS (October),10.00,,2015-09-17 00:40:37 UTC,2015-09-17 00:41:38 UTC,Oct,F,138
2015-09-17 00:52:46 UTC,2015-10-08 02:54:11 UTC,Attendee (Regular Bird),,WaffleJS (October),12.00,,2015-09-17 00:51:46 UTC,2015-09-17 00:52:46 UTC,Oct,,466
2015-09-17 01:06:14 UTC,2015-10-08 02:24:45 UTC,Attendee (Regular Bird),,WaffleJS (October),12.00,,2015-09-17 01:05:37 UTC,2015-09-17 01:06:14 UTC,Oct,M,309
2015-09-17 04:28:53 UTC,2015-10-08 02:20:02 UTC,Attendee (Student),Hackbright Academy,WaffleJS (October),0.00,,2015-09-17 04:28:27 UTC,2015-09-17 04:28:53 UTC,Oct,F,108
2015-09-17 17:49:03 UTC,2015-10-08 02:25:06 UTC,Attendee (Regular Bird),,WaffleJS (October),12.00,,2015-09-17 17:48:32 UTC,2015-09-17 17:49:03 UTC,Oct,M,467
